gameID,TeamID,teamName,League,Season,Date,Time,Location,goalsScored,goalsCondeced,xGoals,shots,shotsOnTarget,deep,ppda,fouls,corners,yellowCards,redCards,result,probWin,HTGoals,managerStintID,managerName,nationality,club,from,until,durationInDays 
7124,219,Huddersfield,Premier League,2017,12/08/2017,15:00:00,a,3,0,1.736570001,9,6,5,6.906300068,19,9,3,0,W,0.597800016,2,61,David Wagner,United States,Huddersfield,09-Nov-15,14-Jan-19,1162
7125,72,Everton,Premier League,2017,12/08/2017,15:00:00,h,1,0,0.720574021,9,4,3,6.190499783,13,6,1,0,W,0.445800006,1,46,Ronald Koeman,Netherlands,Everton,14-Jun-16,23-Oct-17,496
7125,85,Stoke,Premier League,2017,12/08/2017,15:00:00,a,0,1,0.276439995,9,1,9,14.44999981,10,7,1,0,L,0.126900002,0,118,Mark Hughes,Wales,Stoke,30-May-13,06-Jan-18,1682
7126,88,Manchester City,Premier League,2017,12/08/2017,17:30:00,a,2,0,1.867509961,14,4,18,5.444399834,9,10,2,0,W,0.865400016,0,77,Pep Guardiola,Spain,Manchester City,01-Jul-16,12-Apr-22,2108
7126,220,Brighton,Premier League,2017,12/08/2017,17:30:00,h,0,2,0.276342988,6,2,2,67.33329773,6,3,0,0,L,0.019200001,0,15,Chris Hughton,Republic of Ireland,Brighton,31-Dec-14,13-May-19,1594
7127,86,Newcastle United,Premier League,2017,13/08/2017,13:30:00,h,0,2,0.634633005,6,2,2,29.5,6,5,1,1,L,0.046300001,0,91,Rafael Benitez,Spain,Newcastle United,11-Mar-16,30-Jun-19,1206
7127,82,Tottenham,Premier League,2017,13/08/2017,13:30:00,a,2,0,2.344180107,18,6,8,7.125,10,7,2,0,W,0.810699999,0,142,Mauricio Pochettino,Argentina,Tottenham,27-May-14,19-Nov-19,2002
7128,89,Manchester United,Premier League,2017,13/08/2017,16:00:00,h,4,0,2.638530016,21,5,10,9.359999657,19,11,2,0,W,0.84859997,1,85,Jose Mourinho,Portugal,Manchester United,27-May-16,18-Dec-18,935
7128,81,West Ham,Premier League,2017,13/08/2017,16:00:00,a,0,4,0.626540005,9,1,9,13.35000038,7,1,2,0,L,0.038699999,0,168,Slaven Bilic,Croatia,West Ham,09-Jun-15,06-Nov-17,881
7129,84,Swansea,Premier League,2017,19/08/2017,12:30:00,h,0,4,0.304163992,5,0,4,17.94739914,12,3,1,0,L,0.0011,0,132,Paul Clement,England,Swansea,03-Jan-17,20-Dec-17,351
7129,89,Manchester United,Premier League,2017,19/08/2017,12:30:00,a,4,0,3.410209894,17,8,4,8.346199989,11,5,1,0,W,0.982299984,1,85,Jose Mourinho,Portugal,Manchester United,27-May-16,18-Dec-18,935
7130,81,West Ham,Premier League,2017,19/08/2017,15:00:00,a,2,3,1.532690048,16,8,1,23.46150017,10,2,1,1,L,0.204899997,1,168,Slaven Bilic,Croatia,West Ham,09-Jun-15,06-Nov-17,881
7130,74,Southampton,Premier League,2017,19/08/2017,15:00:00,h,3,2,2.142400026,14,5,14,4.851900101,18,7,1,0,W,0.529200017,2,115,Mauricio Pellegrino,Argentina,Southampton,23-Jun-17,12-Mar-18,262
7131,90,Watford,Premier League,2017,19/08/2017,15:00:00,a,2,0,2.177170038,19,7,7,9.199999809,14,5,3,0,W,0.735800028,0,155,Marco Silva,Portugal,Watford,27-May-17,21-Jan-18,239
7131,73,Bournemouth,Premier League,2017,19/08/2017,15:00:00,h,0,2,0.766694009,6,2,7,10.3125,6,8,1,0,L,0.072499998,0,13,Eddie Howe,England,Bournemouth,12-Oct-12,01-Aug-20,2850
7132,76,West Bromwich Albion,Premier League,2017,19/08/2017,15:00:00,a,1,0,0.653057992,8,1,0,14,11,5,0,1,W,0.160500005,0,166,Tony Pulis,Wales,West Bromwich Albion,01-Jan-15,20-Nov-17,1054
7132,92,Burnley,Premier League,2017,19/08/2017,15:00:00,h,0,1,1.372419953,20,0,4,5.5,11,5,1,0,L,0.562900007,0,17,Sean Dyche,England,Burnley,30-Oct-12,12-Apr-22,3448
7133,75,Leicester,Premier League,2017,19/08/2017,15:00:00,h,2,0,1.883550048,14,4,4,20.82349968,8,6,1,0,W,0.880200028,1,73,Craig Shakespeare,England,Leicester,23-Feb-17,17-Oct-17,236
7133,220,Brighton,Premier League,2017,19/08/2017,15:00:00,a,0,2,0.123075001,5,2,2,19.21430016,10,2,0,0,L,0.0115,0,15,Chris Hughton,Republic of Ireland,Brighton,31-Dec-14,13-May-19,1594
7134,87,Liverpool,Premier League,2017,19/08/2017,15:00:00,h,1,0,2.849780083,23,13,11,4.09679985,12,4,1,0,W,0.861599982,0,75,Jurgen Klopp,Germany,Liverpool,08-Oct-15,12-Apr-22,2375
7134,78,Crystal Palace,Premier League,2017,19/08/2017,15:00:00,a,0,1,0.727364004,4,1,4,21.1053009,13,2,3,0,L,0.033500001,0,31,Frank de Boer,Netherlands,Crystal Palace,26-Jun-17,11-Sep-17,77
7135,85,Stoke,Premier League,2017,19/08/2017,17:30:00,h,1,0,0.692644,11,4,4,24.06669998,6,2,0,0,W,0.170499995,0,118,Mark Hughes,Wales,Stoke,30-May-13,06-Jan-18,1682
7135,83,Arsenal,Premier League,2017,19/08/2017,17:30:00,a,0,1,1.406579971,18,6,15,5.10529995,11,9,0,0,L,0.55309999,0,4,Arsene Wenger,France,Arsenal,01-Oct-96,13-May-18,7894
7136,219,Huddersfield,Premier League,2017,20/08/2017,13:30:00,h,1,0,0.267008007,7,3,2,7.785699844,13,7,3,0,W,0.091200002,0,61,David Wagner,United States,Huddersfield,09-Nov-15,14-Jan-19,1162
7136,86,Newcastle United,Premier League,2017,20/08/2017,13:30:00,a,0,1,0.973321974,13,5,5,13.84210014,10,3,4,0,L,0.569199979,0,91,Rafael Benitez,Spain,Newcastle United,11-Mar-16,30-Jun-19,1206
7137,82,Tottenham,Premier League,2017,20/08/2017,16:00:00,h,1,2,0.72428,18,6,8,8.388899803,14,14,3,0,L,0.283800006,0,142,Mauricio Pochettino,Argentina,Tottenham,27-May-14,19-Nov-19,2002
7137,80,Chelsea,Premier League,2017,20/08/2017,16:00:00,a,2,1,0.834423006,9,2,2,14.1303997,21,3,3,0,W,0.358500004,1,23,Antonio Conte,Italy,Chelsea,03-Jul-16,13-Jul-18,740
7138,88,Manchester City,Premier League,2017,21/08/2017,20:00:00,h,1,1,1.142160058,19,6,14,11.46150017,7,7,1,1,D,0.489399999,0,77,Pep Guardiola,Spain,Manchester City,01-Jul-16,12-Apr-22,2108
7138,72,Everton,Premier League,2017,21/08/2017,20:00:00,a,1,1,0.599709988,7,2,1,21.46150017,9,1,2,1,D,0.182899997,1,46,Ronald Koeman,Netherlands,Everton,14-Jun-16,23-Oct-17,496
7139,73,Bournemouth,Premier League,2017,26/08/2017,12:30:00,h,1,2,0.415401995,9,3,5,15.04759979,13,2,5,0,L,0.066600002,1,13,Eddie Howe,England,Bournemouth,12-Oct-12,01-Aug-20,2850
7139,88,Manchester City,Premier League,2017,26/08/2017,12:30:00,a,2,1,1.766260028,19,8,12,4.137899876,14,5,4,1,W,0.740199983,1,77,Pep Guardiola,Spain,Manchester City,01-Jul-16,12-Apr-22,2108
7140,80,Chelsea,Premier League,2017,27/08/2017,13:30:00,h,2,0,1.169909954,18,7,11,14.84210014,12,6,2,0,W,0.597899973,2,23,Antonio Conte,Italy,Chelsea,03-Jul-16,13-Jul-18,740
7140,72,Everton,Premier League,2017,27/08/2017,13:30:00,a,0,2,0.326655,7,0,4,17.5,7,3,2,0,L,0.0999,0,46,Ronald Koeman,Netherlands,Everton,14-Jun-16,23-Oct-17,496
7141,78,Crystal Palace,Premier League,2017,26/08/2017,15:00:00,h,0,2,0.818951011,16,3,8,15.31579971,9,1,4,0,L,0.281100005,0,31,Frank de Boer,Netherlands,Crystal Palace,26-Jun-17,11-Sep-17,77
7141,84,Swansea,Premier League,2017,26/08/2017,15:00:00,a,2,0,0.966782987,7,3,1,24,6,1,1,0,W,0.384499997,1,132,Paul Clement,England,Swansea,03-Jan-17,20-Dec-17,351
7142,86,Newcastle United,Premier League,2017,26/08/2017,15:00:00,h,3,0,2.761070013,17,8,7,11.34619999,17,7,1,0,W,0.901300013,1,91,Rafael Benitez,Spain,Newcastle United,11-Mar-16,30-Jun-19,1206
7142,81,West Ham,Premier League,2017,26/08/2017,15:00:00,a,0,3,0.558484018,8,3,0,5.705900192,11,5,3,0,L,0.0187,0,168,Slaven Bilic,Croatia,West Ham,09-Jun-15,06-Nov-17,881
7143,90,Watford,Premier League,2017,26/08/2017,15:00:00,h,0,0,0.281459004,8,0,5,32.25,7,3,0,1,D,0.102300003,0,155,Marco Silva,Portugal,Watford,27-May-17,21-Jan-18,239
7143,220,Brighton,Premier League,2017,26/08/2017,15:00:00,a,0,0,0.952356994,16,2,8,7.090899944,18,11,1,0,D,0.528999984,0,15,Chris Hughton,Republic of Ireland,Brighton,31-Dec-14,13-May-19,1594
7144,219,Huddersfield,Premier League,2017,26/08/2017,15:00:00,h,0,0,1.516049981,16,6,5,12.61540031,10,5,0,0,D,0.55250001,0,61,David Wagner,United States,Huddersfield,09-Nov-15,14-Jan-19,1162
7144,74,Southampton,Premier League,2017,26/08/2017,15:00:00,a,0,0,0.795911014,6,3,2,11.46150017,10,4,1,0,D,0.172099993,0,115,Mauricio Pellegrino,Argentina,Southampton,23-Jun-17,12-Mar-18,262
7145,89,Manchester United,Premier League,2017,26/08/2017,17:30:00,h,2,0,2.73725009,22,7,13,8.166700363,8,9,1,0,W,0.873399973,0,85,Jose Mourinho,Portugal,Manchester United,27-May-16,18-Dec-18,935
7145,75,Leicester,Premier League,2017,26/08/2017,17:30:00,a,0,2,0.670572996,11,4,3,17.1053009,7,3,2,0,L,0.028100001,0,73,Craig Shakespeare,England,Leicester,23-Feb-17,17-Oct-17,236
7146,76,West Bromwich Albion,Premier League,2017,27/08/2017,13:30:00,h,1,1,0.875132024,10,2,2,12,10,10,2,0,D,0.307900012,0,166,Tony Pulis,Wales,West Bromwich Albion,01-Jan-15,20-Nov-17,1054
7146,85,Stoke,Premier League,2017,27/08/2017,13:30:00,a,1,1,0.980904996,16,2,8,8.89470005,9,4,2,0,D,0.356299996,0,118,Mark Hughes,Wales,Stoke,30-May-13,06-Jan-18,1682
7147,92,Burnley,Premier League,2017,27/08/2017,16:00:00,a,1,1,0.670943022,13,3,5,17.72220039,9,7,0,0,D,0.067199998,0,17,Sean Dyche,England,Burnley,30-Oct-12,12-Apr-22,3448
7147,82,Tottenham,Premier League,2017,27/08/2017,16:00:00,h,1,1,2.349699974,28,5,15,6.904799938,9,10,0,0,D,0.781300008,0,142,Mauricio Pochettino,Argentina,Tottenham,27-May-14,19-Nov-19,2002
7148,83,Arsenal,Premier League,2017,27/08/2017,16:00:00,a,0,4,0.484816015,8,0,9,10.18519974,9,3,4,0,L,0.0116,0,4,Arsene Wenger,France,Arsenal,01-Oct-96,13-May-18,7894
7148,87,Liverpool,Premier League,2017,27/08/2017,16:00:00,h,4,0,3.459980011,18,10,4,17.31579971,6,4,2,0,W,0.943599999,2,75,Jurgen Klopp,Germany,Liverpool,08-Oct-15,12-Apr-22,2375
7149,88,Manchester City,Premier League,2017,09/09/2017,12:30:00,h,5,0,3.145889997,13,10,9,9.260899544,10,8,2,0,W,0.905600011,2,77,Pep Guardiola,Spain,Manchester City,01-Jul-16,12-Apr-22,2108
7149,87,Liverpool,Premier League,2017,09/09/2017,12:30:00,a,0,5,0.665185988,7,3,3,48.54550171,9,3,2,1,L,0.0228,0,75,Jurgen Klopp,Germany,Liverpool,08-Oct-15,12-Apr-22,2375
7150,74,Southampton,Premier League,2017,09/09/2017,15:00:00,h,0,2,0.331259012,9,1,6,10.10529995,8,7,0,0,L,0.172199994,0,115,Mauricio Pellegrino,Argentina,Southampton,23-Jun-17,12-Mar-18,262
7150,90,Watford,Premier League,2017,09/09/2017,15:00:00,a,2,0,0.577939987,12,3,3,9.571399689,11,4,0,0,W,0.351399988,1,155,Marco Silva,Portugal,Watford,27-May-17,21-Jan-18,239
7151,75,Leicester,Premier League,2017,09/09/2017,15:00:00,h,1,2,1.349030018,8,2,2,11.83329964,11,2,1,0,L,0.467000008,0,73,Craig Shakespeare,England,Leicester,23-Feb-17,17-Oct-17,236
7151,80,Chelsea,Premier League,2017,09/09/2017,15:00:00,a,2,1,1.039430022,16,6,12,10.93330002,8,9,0,0,W,0.241799995,1,23,Antonio Conte,Italy,Chelsea,03-Jul-16,13-Jul-18,740
7152,83,Arsenal,Premier League,2017,09/09/2017,15:00:00,h,3,0,2.487319946,17,9,12,7.733300209,14,10,0,0,W,0.830900013,2,4,Arsene Wenger,France,Arsenal,01-Oct-96,13-May-18,7894
7152,73,Bournemouth,Premier League,2017,09/09/2017,15:00:00,a,0,3,0.577291012,7,2,2,16.1053009,10,3,1,0,L,0.046399999,0,13,Eddie Howe,England,Bournemouth,12-Oct-12,01-Aug-20,2850
7153,220,Brighton,Premier League,2017,09/09/2017,15:00:00,h,3,1,0.396771014,12,6,2,13.25,9,2,2,0,W,0.148399994,1,15,Chris Hughton,Republic of Ireland,Brighton,31-Dec-14,13-May-19,1594
7153,76,West Bromwich Albion,Premier League,2017,09/09/2017,15:00:00,a,1,3,0.866679013,12,3,6,30.55559921,4,6,0,0,L,0.475600004,0,166,Tony Pulis,Wales,West Bromwich Albion,01-Jan-15,20-Nov-17,1054
7154,72,Everton,Premier League,2017,09/09/2017,15:00:00,h,0,3,1.151440024,12,1,9,10.52169991,14,7,3,0,L,0.156800002,0,46,Ronald Koeman,Netherlands,Everton,14-Jun-16,23-Oct-17,496
7154,82,Tottenham,Premier League,2017,09/09/2017,15:00:00,a,3,0,2.175349951,15,6,9,10.57689953,14,3,1,0,W,0.632200003,2,142,Mauricio Pochettino,Argentina,Tottenham,27-May-14,19-Nov-19,2002
7155,85,Stoke,Premier League,2017,09/09/2017,17:30:00,h,2,2,1.499279976,10,5,1,15.5,10,5,0,0,D,0.264699996,1,118,Mark Hughes,Wales,Stoke,30-May-13,06-Jan-18,1682
7155,89,Manchester United,Premier League,2017,09/09/2017,17:30:00,a,2,2,1.966349959,18,8,9,11.11760044,10,11,0,0,D,0.483599991,1,85,Jose Mourinho,Portugal,Manchester United,27-May-16,18-Dec-18,935
7156,78,Crystal Palace,Premier League,2017,10/09/2017,13:30:00,a,0,1,1.729959965,23,4,8,4.695700169,14,13,1,0,L,0.738200009,0,31,Frank de Boer,Netherlands,Crystal Palace,26-Jun-17,11-Sep-17,77
7156,92,Burnley,Premier League,2017,10/09/2017,13:30:00,h,1,0,0.429329008,4,2,2,8.038499832,7,3,1,0,W,0.062700003,1,17,Sean Dyche,England,Burnley,30-Oct-12,12-Apr-22,3448
7157,84,Swansea,Premier League,2017,10/09/2017,16:00:00,h,0,1,1.485739946,10,4,6,8,11,7,2,0,L,0.492000014,0,132,Paul Clement,England,Swansea,03-Jan-17,20-Dec-17,351
7157,86,Newcastle United,Premier League,2017,10/09/2017,16:00:00,a,1,0,1.031769991,16,8,2,9.468799591,15,5,3,0,W,0.221300006,0,91,Rafael Benitez,Spain,Newcastle United,11-Mar-16,30-Jun-19,1206
7158,81,West Ham,Premier League,2017,11/09/2017,20:00:00,h,2,0,1.949689984,19,3,3,9.111100197,11,10,1,0,W,0.865700006,0,168,Slaven Bilic,Croatia,West Ham,09-Jun-15,06-Nov-17,881
7158,219,Huddersfield,Premier League,2017,11/09/2017,20:00:00,a,0,2,0.339338005,10,2,1,7.631599903,14,3,2,0,L,0.019300001,0,61,David Wagner,United States,Huddersfield,09-Nov-15,14-Jan-19,1162
7159,73,Bournemouth,Premier League,2017,15/09/2017,20:00:00,h,2,1,1.395290017,15,3,6,12.05560017,5,6,0,0,W,0.497900009,0,13,Eddie Howe,England,Bournemouth,12-Oct-12,01-Aug-20,2850
7159,220,Brighton,Premier League,2017,15/09/2017,20:00:00,a,1,2,0.874275982,9,2,1,21.66670036,12,4,0,0,L,0.197400004,0,15,Chris Hughton,Republic of Ireland,Brighton,31-Dec-14,13-May-19,1594
7160,78,Crystal Palace,Premier League,2017,16/09/2017,12:30:00,h,0,1,2.032429934,14,3,10,12.68179989,14,5,5,0,L,0.607900023,0,32,Roy Hodgson,England,Crystal Palace,12-Sep-17,24-May-21,1350
7160,74,Southampton,Premier League,2017,16/09/2017,12:30:00,a,1,0,1.114279985,13,4,13,9.399999619,13,5,1,0,W,0.160899997,1,115,Mauricio Pellegrino,Argentina,Southampton,23-Jun-17,12-Mar-18,262
7161,219,Huddersfield,Premier League,2017,16/09/2017,15:00:00,h,1,1,0.700348973,15,3,3,14.07689953,6,8,1,0,D,0.167099997,0,61,David Wagner,United States,Huddersfield,09-Nov-15,14-Jan-19,1162
7161,75,Leicester,Premier League,2017,16/09/2017,15:00:00,a,1,1,1.241809964,10,1,5,15.60000038,6,4,1,0,D,0.533500016,0,73,Craig Shakespeare,England,Leicester,23-Feb-17,17-Oct-17,236
7162,92,Burnley,Premier League,2017,16/09/2017,15:00:00,a,1,1,0.334401995,5,4,0,20.38890076,9,2,2,0,D,0.023800001,1,17,Sean Dyche,England,Burnley,30-Oct-12,12-Apr-22,3448
7162,87,Liverpool,Premier League,2017,16/09/2017,15:00:00,h,1,1,2.187269926,35,9,19,13.18179989,7,12,1,0,D,0.866299987,1,75,Jurgen Klopp,Germany,Liverpool,08-Oct-15,12-Apr-22,2375
7163,85,Stoke,Premier League,2017,16/09/2017,15:00:00,a,1,2,0.675782979,13,4,5,7.210499763,11,5,1,0,L,0.0403,0,118,Mark Hughes,Wales,Stoke,30-May-13,06-Jan-18,1682
7163,86,Newcastle United,Premier League,2017,16/09/2017,15:00:00,h,2,1,2.659800053,14,3,3,10.39999962,13,7,3,0,W,0.848800004,1,91,Rafael Benitez,Spain,Newcastle United,11-Mar-16,30-Jun-19,1206
7164,90,Watford,Premier League,2017,16/09/2017,15:00:00,h,0,6,0.803933024,7,1,1,29.53849983,8,3,2,0,L,0.0076,0,155,Marco Silva,Portugal,Watford,27-May-17,21-Jan-18,239
7164,88,Manchester City,Premier League,2017,16/09/2017,15:00:00,a,6,0,3.993489981,28,10,16,8.173899651,6,11,0,0,W,0.960699975,3,77,Pep Guardiola,Spain,Manchester City,01-Jul-16,12-Apr-22,2108
7165,81,West Ham,Premier League,2017,16/09/2017,15:00:00,a,0,0,0.266344011,9,1,0,8.444399834,7,3,2,0,D,0.108900003,0,168,Slaven Bilic,Croatia,West Ham,09-Jun-15,06-Nov-17,881
7165,76,West Bromwich Albion,Premier League,2017,16/09/2017,15:00:00,h,0,0,0.781890988,6,1,0,26.91670036,15,2,2,0,D,0.478399992,0,166,Tony Pulis,Wales,West Bromwich Albion,01-Jan-15,20-Nov-17,1054
7166,82,Tottenham,Premier League,2017,16/09/2017,17:30:00,h,0,0,1.178940058,26,8,12,4.807700157,11,11,1,0,D,0.647199988,0,142,Mauricio Pochettino,Argentina,Tottenham,27-May-14,19-Nov-19,2002
7166,84,Swansea,Premier League,2017,16/09/2017,17:30:00,a,0,0,0.154073998,4,0,0,24.35709953,9,1,3,0,D,0.046500001,0,132,Paul Clement,England,Swansea,03-Jan-17,20-Dec-17,351
7167,80,Chelsea,Premier League,2017,17/09/2017,13:30:00,h,0,0,0.762129009,13,4,4,16.70590019,11,5,1,1,D,0.154300004,0,23,Antonio Conte,Italy,Chelsea,03-Jul-16,13-Jul-18,740
7167,83,Arsenal,Premier League,2017,17/09/2017,13:30:00,a,0,0,1.42208004,11,2,5,10.0323,15,1,3,0,D,0.571200013,0,4,Arsene Wenger,France,Arsenal,01-Oct-96,13-May-18,7894
7168,72,Everton,Premier League,2017,17/09/2017,16:00:00,a,0,4,1.062980056,7,3,1,9.478300095,14,1,1,0,L,0.039099999,0,46,Ronald Koeman,Netherlands,Everton,14-Jun-16,23-Oct-17,496
7168,89,Manchester United,Premier League,2017,17/09/2017,16:00:00,h,4,0,3.287220001,16,7,5,10.51609993,15,4,1,0,W,0.863799989,1,85,Jose Mourinho,Portugal,Manchester United,27-May-16,18-Dec-18,935
7169,82,Tottenham,Premier League,2017,23/09/2017,12:30:00,a,3,2,1.453269958,15,5,3,6.846199989,20,3,2,1,W,0.586700022,2,142,Mauricio Pochettino,Argentina,Tottenham,27-May-14,19-Nov-19,2002
7169,81,West Ham,Premier League,2017,23/09/2017,12:30:00,h,2,3,0.676670015,10,4,2,6.257100105,10,4,4,0,L,0.138500005,0,168,Slaven Bilic,Croatia,West Ham,09-Jun-15,06-Nov-17,881
7170,85,Stoke,Premier League,2017,23/09/2017,15:00:00,h,0,4,0.600959003,13,2,8,21.05879974,5,5,2,0,L,0.089100003,0,118,Mark Hughes,Wales,Stoke,30-May-13,06-Jan-18,1682
7170,80,Chelsea,Premier League,2017,23/09/2017,15:00:00,a,4,0,1.598150015,7,4,7,10.5,14,0,2,0,W,0.682200015,2,23,Antonio Conte,Italy,Chelsea,03-Jul-16,13-Jul-18,740
7171,90,Watford,Premier League,2017,23/09/2017,15:00:00,a,2,1,1.258170009,8,4,3,9.576899529,16,4,3,0,W,0.251199991,1,155,Marco Silva,Portugal,Watford,27-May-17,21-Jan-18,239
7171,84,Swansea,Premier League,2017,23/09/2017,15:00:00,h,1,2,1.508110046,10,3,5,11.77270031,9,5,1,0,L,0.413399994,0,132,Paul Clement,England,Swansea,03-Jan-17,20-Dec-17,351
7172,89,Manchester United,Premier League,2017,23/09/2017,15:00:00,a,1,0,1.07246995,9,4,8,15.26319981,9,4,4,0,W,0.442999989,1,85,Jose Mourinho,Portugal,Manchester United,27-May-16,18-Dec-18,935
7172,74,Southampton,Premier League,2017,23/09/2017,15:00:00,h,0,1,0.802061975,14,4,5,8.949999809,12,8,1,0,L,0.227500007,0,115,Mauricio Pellegrino,Argentina,Southampton,23-Jun-17,12-Mar-18,262
7173,88,Manchester City,Premier League,2017,23/09/2017,15:00:00,h,5,0,5.725430012,25,9,18,7.086999893,6,8,3,0,W,0.996699989,1,77,Pep Guardiola,Spain,Manchester City,01-Jul-16,12-Apr-22,2108
7173,78,Crystal Palace,Premier League,2017,23/09/2017,15:00:00,a,0,5,0.611018002,5,0,2,29,7,2,1,0,L,0.0006,0,32,Roy Hodgson,England,Crystal Palace,12-Sep-17,24-May-21,1350
7174,92,Burnley,Premier League,2017,23/09/2017,15:00:00,h,0,0,0.369453996,4,2,2,13.52939987,9,3,3,0,D,0.258899987,0,17,Sean Dyche,England,Burnley,30-Oct-12,12-Apr-22,3448
7174,219,Huddersfield,Premier League,2017,23/09/2017,15:00:00,a,0,0,0.312561005,9,2,2,12.30000019,13,4,2,0,D,0.196899995,0,61,David Wagner,United States,Huddersfield,09-Nov-15,14-Jan-19,1162
7175,72,Everton,Premier League,2017,23/09/2017,15:00:00,h,2,1,2.210920095,12,3,12,9.043499947,12,4,3,0,W,0.891799986,0,46,Ronald Koeman,Netherlands,Everton,14-Jun-16,23-Oct-17,496
7175,73,Bournemouth,Premier League,2017,23/09/2017,15:00:00,a,1,2,0.384728014,8,4,6,13.125,11,6,1,0,L,0.0187,0,13,Eddie Howe,England,Bournemouth,12-Oct-12,01-Aug-20,2850
7176,75,Leicester,Premier League,2017,23/09/2017,17:30:00,h,2,3,2.887660027,12,7,1,11.94740009,13,3,3,0,L,0.638800025,1,73,Craig Shakespeare,England,Leicester,23-Feb-17,17-Oct-17,236
7176,87,Liverpool,Premier League,2017,23/09/2017,17:30:00,a,3,2,1.929020047,23,6,14,8.421099663,14,6,3,0,W,0.170200005,2,75,Jurgen Klopp,Germany,Liverpool,08-Oct-15,12-Apr-22,2375
7177,86,Newcastle United,Premier League,2017,24/09/2017,16:00:00,a,0,1,1.370010018,17,5,11,14.625,8,8,1,0,L,0.625899971,0,91,Rafael Benitez,Spain,Newcastle United,11-Mar-16,30-Jun-19,1206
7177,220,Brighton,Premier League,2017,24/09/2017,16:00:00,h,1,0,0.507341027,7,3,5,15.78569984,6,2,2,0,W,0.115000002,0,15,Chris Hughton,Republic of Ireland,Brighton,31-Dec-14,13-May-19,1594
7178,76,West Bromwich Albion,Premier League,2017,25/09/2017,20:00:00,a,0,2,0.766651988,7,3,4,11.25,17,4,4,0,L,0.048,0,166,Tony Pulis,Wales,West Bromwich Albion,01-Jan-15,20-Nov-17,1054
7178,83,Arsenal,Premier League,2017,25/09/2017,20:00:00,h,2,0,2.393160105,16,6,13,5.480000019,8,7,1,0,W,0.805400014,1,4,Arsene Wenger,France,Arsenal,01-Oct-96,13-May-18,7894
7179,82,Tottenham,Premier League,2017,30/09/2017,12:30:00,a,4,0,1.560889959,14,7,11,13.33329964,4,7,1,0,W,0.751800001,3,142,Mauricio Pochettino,Argentina,Tottenham,27-May-14,19-Nov-19,2002
7179,219,Huddersfield,Premier League,2017,30/09/2017,12:30:00,h,0,4,0.196648002,6,1,2,12.46430016,7,4,1,0,L,0.036400001,0,61,David Wagner,United States,Huddersfield,09-Nov-15,14-Jan-19,1162
7180,89,Manchester United,Premier League,2017,30/09/2017,15:00:00,h,4,0,3.475080013,18,7,9,10.52630043,6,6,0,0,W,0.973500013,2,85,Jose Mourinho,Portugal,Manchester United,27-May-16,18-Dec-18,935
7180,78,Crystal Palace,Premier League,2017,30/09/2017,15:00:00,a,0,4,0.244321004,6,1,3,14.46150017,9,5,0,0,L,0.003,0,32,Roy Hodgson,England,Crystal Palace,12-Sep-17,24-May-21,1350
7181,74,Southampton,Premier League,2017,30/09/2017,15:00:00,a,1,2,1.427809954,21,3,14,5.89470005,10,6,2,0,L,0.122500002,0,115,Mauricio Pellegrino,Argentina,Southampton,23-Jun-17,12-Mar-18,262
7181,85,Stoke,Premier League,2017,30/09/2017,15:00:00,h,2,1,2.681360006,17,6,9,15.58329964,11,5,1,0,W,0.703999996,1,118,Mark Hughes,Wales,Stoke,30-May-13,06-Jan-18,1682
7182,90,Watford,Premier League,2017,30/09/2017,15:00:00,a,2,2,1.624619961,15,3,11,8.25,11,6,0,0,D,0.266900003,1,155,Marco Silva,Portugal,Watford,27-May-17,21-Jan-18,239
7182,76,West Bromwich Albion,Premier League,2017,30/09/2017,15:00:00,h,2,2,1.938959956,9,4,5,16.10000038,12,7,3,0,D,0.441000015,2,166,Tony Pulis,Wales,West Bromwich Albion,01-Jan-15,20-Nov-17,1054
7183,84,Swansea,Premier League,2017,30/09/2017,15:00:00,a,0,1,0.178568006,6,1,0,8.333299637,13,1,2,0,L,0.083999999,0,132,Paul Clement,England,Swansea,03-Jan-17,20-Dec-17,351
7183,81,West Ham,Premier League,2017,30/09/2017,15:00:00,h,1,0,0.692184985,9,4,0,11.44439983,15,2,3,0,W,0.466800004,0,168,Slaven Bilic,Croatia,West Ham,09-Jun-15,06-Nov-17,881
7184,75,Leicester,Premier League,2017,30/09/2017,15:00:00,a,0,0,0.594807982,8,1,1,11,10,5,0,0,D,0.122500002,0,73,Craig Shakespeare,England,Leicester,23-Feb-17,17-Oct-17,236
7184,73,Bournemouth,Premier League,2017,30/09/2017,15:00:00,h,0,0,1.399009943,19,4,18,11,6,7,1,0,D,0.593100011,0,13,Eddie Howe,England,Bournemouth,12-Oct-12,01-Aug-20,2850
7185,80,Chelsea,Premier League,2017,30/09/2017,17:30:00,h,0,1,0.911531985,4,2,2,36.72729874,8,4,0,0,L,0.262400001,0,23,Antonio Conte,Italy,Chelsea,03-Jul-16,13-Jul-18,740
7185,88,Manchester City,Premier League,2017,30/09/2017,17:30:00,a,1,0,1.230679989,17,6,8,7.900000095,13,8,2,0,W,0.416599989,0,77,Pep Guardiola,Spain,Manchester City,01-Jul-16,12-Apr-22,2108
7186,83,Arsenal,Premier League,2017,01/10/2017,12:00:00,h,2,0,2.478179932,25,11,15,8.409099579,7,6,0,0,W,0.87470001,1,4,Arsene Wenger,France,Arsenal,01-Oct-96,13-May-18,7894
